student_id,final_score,grade,pass_fail,previous_score,math_prev_score,science_prev_score,language_prev_score,daily_study_hours,attendance_percentage,homework_completion_rate,sleep_hours,screen_time_hours,physical_activity_minutes,motivation_score,exam_anxiety_score,parent_education_level,study_environment
S0648,85.79272126,B,1,77.35062755,71.83458572,77.03967247,84.27328779,4.36648803,72.15236656,95.66146831,7.144163007,4.482535917,57.23600566,6.466255393,2.868698689,Bachelor,Noisy
S0649,93.58134403,A,1,83.40441812,82.29815001,89.02618492,85.62540976,1.121415222,77.23423399,63.0161192,5.943380464,2.880208956,85.10820464,8.580344071,1,High School,Moderate
S0650,72.61733156,C,1,67.41432094,66.03025444,65.74393479,72.92093573,4.375251455,65.50025989,96.27395381,6.003456065,5.713048551,69.44994981,4.598578024,4.215500377,Bachelor,Quiet
S0651,61.84939412,D,1,44.78061584,46.31764933,47.60364547,47.1133424,2.841316203,62.45142566,79.86798568,5.567028175,5.089923855,95.40613527,8.660988217,1.521926347,Master,Moderate
S0652,71.62088378,C,1,69.5408598,73.61954586,64.44253811,76.27198858,1.87035176,68.78710194,66.1684743,6.343112949,3.938472348,110.5419578,6.228501472,1.917766287,Bachelor,Noisy
S0653,61.15832384,D,1,72.27626149,76.57862893,72.15850074,74.88751467,1.53511258,74.81032818,62.78162267,5.752469694,2.260909909,90.67794374,4.236340977,6.225813119,High School,Moderate
S0654,92.98024833,A,1,80.99917108,78.08378389,80.12739979,80.50959485,4.81322867,87.35009481,92.13752971,7.325929121,2.018586966,48.40200482,6.179477071,3.711329834,High School,Noisy
S0655,65.7291326,C,1,63.74127504,62.90566647,64.86781465,75.10344864,1.29066235,77.86713539,71.8304987,6.618451834,2.701924188,113.9413712,7.663856506,3.470783194,Master,Quiet
S0656,46.78194136,F,0,47.01691665,48.42981641,45.16928201,51.46210227,1.79637368,63.34707386,68.03098862,7.015100713,3.382839718,53.8043586,4.715501006,4.612581683,High School,Noisy
S0657,66.01750779,C,1,55.60767482,54.36421919,54.95031184,58.47639692,2.39128939,67.36841378,72.78862862,6.443341106,2.48032755,43.49048658,9.544206955,1,Bachelor,Quiet
S0658,61.69655237,D,1,59.9695263,68.00625418,64.09976216,53.58800422,3.480939396,79.3841359,80.16543355,6.969061683,3.574647477,38.0970551,4.46603448,6.656168854,Bachelor,Noisy
S0659,83.13566476,B,1,75.52544827,77.98032303,73.34162709,69.08391019,3.179204341,80.36650474,96.47033292,7.244486223,1.826852128,80.70453666,9.580040319,1.803095328,High School,Quiet
S0660,71.18038606,C,1,71.39280676,75.06719569,63.35992125,72.85638417,1.50257397,74.05737108,59.65909954,6.984407263,5.888564064,40.23862162,8.242825108,1.077022527,Master,Noisy
S0661,61.75856691,D,1,59.58531992,62.89972627,68.33323945,60.31292591,2.158911935,62.66256938,69.44487972,8.243791598,1.539622775,42.48982957,5.978273052,4.20350818,Master,Quiet
S0662,86.01349769,B,1,94.25833868,100.125708,101.1656091,91.18772586,1.955007084,89.09853543,71.62925502,6.694756592,5.659720698,57.00274325,6.344502086,3.949916891,Bachelor,Quiet
S0663,76.25971263,C,1,73.31761506,74.22272286,66.85630159,74.02252856,1.854171418,80.8054264,71.54277901,6.166326093,5.567890057,55.34877087,8.444856188,1.928797217,High School,Quiet
S0664,61.47604547,D,1,53.04747355,46.56331381,56.49601257,60.99060819,2.644577346,63.36547915,81.23543374,7.904649475,3.626802409,84.38155593,7.608826605,2.128597735,Bachelor,Noisy
S0665,57.78916732,D,1,45.59803599,47.59647575,43.08316214,49.07504837,3.81612581,64.25503177,97.19930064,5.836116953,4.624551359,103.5070752,8.029857529,3.251525869,Bachelor,Noisy
S0666,49.51576639,F,0,48.40725266,45.15046819,49.72468873,42.70221011,1.869811729,62.38575985,71.22890557,6.344148238,3.18024149,98.52146906,6.334987699,1.775308817,Bachelor,Quiet
S0667,58.72130075,D,1,53.52767506,50.88459165,54.99879571,52.97013093,2.466715519,65.84367553,69.38700119,6.713056584,4.150172888,53.62360092,6.926880891,2.651988874,Master,Moderate
S0668,57.26117999,D,1,48.83747553,51.76929562,47.66543653,44.81264313,2.563669707,51.97962748,74.35197145,8.316155148,2.702879687,52.07794482,9.939204904,1,High School,Quiet
S0669,57.69615248,D,1,50.26118632,56.45260168,46.34235799,48.32268674,4.905826118,64.02168614,100.597423,7.147092017,2.505795099,116.9212377,5.283537223,5.173687589,High School,Moderate
S0670,63.2140702,D,1,55.68023428,55.78659216,52.22752902,53.61215595,4.818665428,72.68696365,108.5277845,6.741032699,3.891148931,30.74126174,6.507137119,4.845621911,Master,Quiet
S0671,57.85108444,D,1,49.53554774,51.0797128,44.95458816,47.14731983,4.200550331,61.61076109,85.01647592,6.231850311,3.490648371,109.174848,5.750939125,5.447286268,Bachelor,Noisy
S0672,95.02238434,A,1,89.32209835,97.83317308,85.16298731,83.04642149,1.966635683,84.92368102,75.67923936,7.303660239,3.897681846,47.97556672,8.590669063,1.123789312,Bachelor,Moderate
S0673,52.23557894,D,1,44.41285601,45.61662191,44.07696456,43.7745826,1.272149256,58.42667447,63.62106441,7.746597255,2.433302906,115.2555891,8.584075754,2.71579549,Master,Noisy
S0674,74.94022421,C,1,68.84812643,81.856542,65.26932648,66.04508824,2.267616551,76.22627159,76.86531818,7.544100853,2.834789159,60.80765563,5.754672766,3.53128549,High School,Moderate
S0675,57.88958239,D,1,62.57182548,65.39937371,65.98208581,47.92458203,2.067178198,70.20329675,70.16180839,7.259542723,1.419489803,69.63165965,4.4883419,6.442545483,Master,Moderate
S0676,83.88737978,B,1,94.03082393,85.22701013,101.4670547,104.2956841,3.023703201,82.31920426,76.02486886,7.268232057,1.261381861,93.64085525,4.06859606,7.741926418,High School,Moderate
S0677,68.29380509,C,1,46.16213962,49.92884772,43.26187341,51.60598789,4.11091164,69.74382715,94.8634803,6.67325318,2.267285648,82.89021463,6.564703199,4.650240907,High School,Moderate
S0678,77.92719346,C,1,61.88205795,63.78784987,63.07908045,60.00055432,4.433291756,75.58568904,97.60507269,7.630565962,1.371234297,58.61453967,6.462025566,3.643744818,High School,Noisy
S0679,100,A,1,93.32087383,99.7696376,95.81929938,93.41496908,4.379456342,83.6359031,98.65484825,7.004134272,1.518873543,79.84478243,9.930339272,1,Bachelor,Moderate
S0680,84.89541652,B,1,87.60289192,90.96879868,89.96290328,81.74462019,2.438702245,86.29038751,74.32049927,5.891899139,5.064642027,95.76361959,6.818812454,1.65259625,Bachelor,Quiet
S0681,85.6608936,B,1,84.9389639,84.24668398,85.31874024,93.41757829,3.748937374,85.15654197,84.49026362,7.429844096,1.194368485,33.81014513,5.538510217,4.77202942,Master,Quiet
S0682,65.71833042,C,1,54.18465549,48.06316431,57.89806758,63.67109896,2.25133679,70.30383392,64.71943293,6.467007722,4.29471397,31.00793747,9.347376646,1,Master,Moderate
S0683,49.98007749,F,0,49.39881731,48.35370102,51.81006207,50.18228595,1.243622173,56.22812917,66.53308807,7.022174112,2.362788744,71.22602452,6.946407698,2.260457638,Bachelor,Noisy
S0684,71.11157658,C,1,76.7753771,72.52277482,70.58706498,81.89303032,3.806261062,83.42072125,90.18205804,6.625903777,5.357728404,41.8652956,7.595053811,1.214200388,Master,Noisy
S0685,78.51735567,C,1,91.1156794,88.21306215,95.46145972,91.9921133,1.03931021,82.70934489,55.56418894,7.012035474,3.424961423,89.79098623,4.574012263,4.965595405,Bachelor,Moderate
S0686,76.57533729,C,1,70.62195912,73.56485114,75.0584133,63.93833192,2.63673035,73.52183989,73.67443513,7.097557296,2.527882297,49.26472106,6.297498444,3.674532142,Bachelor,Noisy
S0687,79.97283891,C,1,71.43869792,79.78822044,67.6222674,69.37958108,2.317517077,88.90875772,70.84137671,7.015048061,3.588194678,68.95659961,9.665342047,1,High School,Noisy
S0688,65.00528112,C,1,55.39885015,57.3722078,55.58853933,56.05848999,3.773510154,69.20879198,80.32017938,6.631299451,2.909790095,47.79038432,7.537032305,1.86246106,High School,Noisy
S0689,79.66169559,C,1,82.32211133,76.34269602,85.73875629,80.04937273,4.064981891,79.22944329,86.56140693,6.906187715,3.821505323,79.36352272,6.067011131,5.002272576,Bachelor,Moderate
S0690,47.56351142,F,0,50.28740617,52.51041951,49.24083707,49.19413978,2.216378544,54.11723122,66.49463365,7.603501944,1.572664342,40.44481134,7.754003084,2.037791658,High School,Quiet
S0691,74.88659201,C,1,57.802358,63.78551544,63.16724824,57.34536021,4.246508058,75.84999967,90.40268552,5.452990816,5.984952514,32.07961675,9.462466537,1,Bachelor,Quiet
S0692,56.59016932,D,1,63.39900412,60.3500896,75.2183666,62.99461163,2.175667042,64.97345371,68.06318293,7.559513061,3.127779388,34.60184743,5.643943603,4.582348664,High School,Quiet
S0693,64.00688135,D,1,67.91857083,67.24848499,63.98864066,68.17986328,2.78530544,68.9420909,69.7180298,6.736937188,2.741153199,115.8832597,7.030700311,4.932852523,Master,Quiet
S0694,63.5127545,D,1,53.33253528,53.40597626,46.42731227,48.02950995,3.908074108,65.00950615,99.19369223,6.679840127,4.551049242,42.80575967,9.752143923,1,Master,Quiet
S0695,48.29470708,F,0,46.31602536,42.3915338,47.83511834,42.73094462,3.771680917,70.24007164,93.97951282,7.736356761,2.819497032,93.76304278,5.03437686,4.602767513,Bachelor,Noisy
S0696,82.22367967,B,1,73.58410233,76.8255045,77.19191486,67.16118101,4.949473889,80.6582511,95.59964178,6.912926921,5.166371525,36.11335838,8.317983554,1,Bachelor,Noisy
S0697,64.35793904,D,1,55.87468043,55.26993969,54.72034856,60.76375818,1.900644097,67.14815266,70.36854795,7.035760608,3.271353622,39.7344317,7.686886049,2.09370163,High School,Noisy
S0698,77.67146601,C,1,71.96810218,74.0657644,79.23440549,61.43986747,3.649271654,77.52551141,88.58004199,6.439412879,4.597792066,75.79886263,8.078050787,2.156877338,High School,Moderate
S0699,51.89430778,D,1,48.48994934,44.05248845,41.79692034,54.25790106,3.438727633,61.24304621,90.3427056,8.01257613,1.537266082,71.83838371,6.107317784,3.505101325,Bachelor,Noisy
S0700,79.17756286,C,1,66.4627056,64.2754141,69.92729872,73.39445259,4.660393818,73.92962125,92.51091305,6.768168711,5.230595928,115.6422278,5.883276241,2.451339121,Master,Quiet
S0701,72.41830965,C,1,69.29241879,72.90432558,66.26311469,67.78151586,1.625448567,75.01289312,71.71501959,6.28724051,4.678589934,115.0351908,8.105258024,1.044176587,Master,Noisy
S0702,39.74945522,F,0,42.85029453,40.98612876,51.44718406,29.83460909,4.007192654,66.26899674,87.33240002,6.984978009,2.058583892,100.1647778,5.293259711,6.16127875,Bachelor,Quiet
S0703,72.17779407,C,1,58.5132353,67.14805456,68.47581207,56.70668249,3.273074465,74.09250826,76.05143263,6.445893395,1.726430049,84.18916471,6.517928469,4.916072535,Master,Noisy
S0704,50.34245354,D,1,47.39280723,45.3946263,43.55952429,47.07188643,2.098663479,66.16629053,74.60731759,7.302577398,2.581461744,70.94642857,5.129047876,3.984312954,Bachelor,Quiet
S0705,47.5639689,F,0,43.48562338,44.609047,40.7378377,38.43263228,2.897739657,59.9310739,85.43118869,6.194545248,5.88035293,62.05606809,4.049829047,6.62292774,High School,Noisy
S0706,97.81253724,A,1,94.44781278,99.11076694,98.74575222,91.87172081,2.335106388,90.93301786,86.29060875,7.882848325,2.284157873,115.2378792,9.82034416,1,Master,Quiet
S0707,69.32176118,C,1,57.72946147,50.63763281,55.79380822,65.38043747,3.317253611,68.40488841,77.17390979,7.195336733,3.280636045,84.26179303,6.590217872,4.81409841,Master,Quiet
S0708,94.64317436,A,1,84.54309452,75.73905046,84.31603843,87.86773033,4.556002443,76.86197542,99.05462286,8.322084259,1.150101129,82.11652749,9.816097687,1,High School,Moderate
S0709,40.86318336,F,0,54.00523601,46.37695444,54.13217811,49.38241544,3.277219938,64.98617905,80.72319316,6.755476592,2.986137648,50.87110096,4.841941119,6.10770038,High School,Noisy
S0710,78.82313205,C,1,77.48264972,83.79557024,67.88428394,69.49465387,3.526889673,79.16395978,89.18569029,7.412095142,3.856600077,34.20280361,7.524200677,1,Master,Quiet
S0711,77.8669228,C,1,81.81253229,79.05324156,81.74334356,80.17744571,3.074991388,85.45734507,73.39746613,6.005854892,5.765623063,115.0669722,5.205844197,5.471792905,Master,Noisy
S0712,74.86066435,C,1,72.76013073,85.55112716,69.31149186,71.69284684,1.204662026,75.46242451,55.73277138,7.313693963,3.583680225,58.2361733,8.740444762,1.251881175,Bachelor,Quiet
S0713,66.83322644,C,1,65.93669037,63.11545238,63.47107626,68.41768631,1.931434228,66.92235163,65.43496816,5.741959814,5.095536631,69.8330121,8.702217933,2.149711138,Bachelor,Moderate
S0714,56.99052517,D,1,62.65125028,63.57400679,69.8694103,59.97466672,2.968006918,71.60933356,80.07488941,6.996876186,3.735638213,40.31759492,4.675642894,6.239224904,Master,Moderate
S0715,70.3923089,C,1,59.18775466,66.89830442,52.90522019,61.74525254,2.240941135,70.16115753,69.20400502,6.646478509,1.203925067,105.3231897,9.472386717,1,Bachelor,Moderate
S0716,85.6142789,B,1,91.12410293,101.1545674,95.19012887,100.7998731,1.727054391,86.49123961,70.56581563,7.093918844,2.575041376,32.48686496,5.167777883,4.231392478,High School,Moderate
S0717,88.95806222,B,1,85.68406743,95.99158531,84.28925278,89.76157254,3.016531368,87.44139129,85.29978677,7.056852735,3.877747539,105.0591686,7.67786405,3.101832133,Bachelor,Quiet
S0718,97.67885104,A,1,93.07648009,99.11831124,91.67767924,92.83603755,2.291239174,91.63285624,75.91027944,6.013624775,5.75296983,42.62565115,9.913801721,1,Bachelor,Noisy
S0719,60.03728251,D,1,46.83634729,51.95665992,50.78820677,45.92059494,2.032430573,60.44711928,78.41824393,5.886085646,5.295651799,109.7907701,9.294379209,1,Master,Moderate
S0720,86.67817917,B,1,80.19771114,83.16034588,81.89796761,78.41434547,2.85594167,77.01813828,80.63854984,7.780525813,2.141778071,95.67953736,9.739383571,1,Bachelor,Moderate
S0721,80.44732699,B,1,91.60872513,95.50053051,94.46179011,97.51192969,1.533137032,80.60336901,59.24688677,7.31810386,2.10054915,44.82032363,6.055592627,2.467242956,Master,Moderate
S0722,67.85505492,C,1,49.96781864,47.21189006,54.80874194,46.83125141,4.710982932,68.47798767,103.9267119,7.153455226,2.005864836,80.92361936,4.633453853,4.856254987,Master,Noisy
S0723,61.14092585,D,1,43.65729471,39.56630029,42.00075279,43.88340825,4.470808392,69.07274789,91.68230274,6.337199616,5.612494482,58.13906829,5.13008124,5.972610806,Master,Quiet
S0724,91.44658188,A,1,80.76163571,80.74476342,77.70045204,81.01762522,3.830482343,78.80540822,92.85691593,7.739335341,5.263330766,46.0409789,7.00296937,3.174860429,High School,Quiet
S0725,75.23779305,C,1,71.59602122,70.74509811,66.17026859,69.08710026,1.42485531,74.59085779,72.11722419,7.114426277,4.874417161,107.3263979,8.75937807,1,Bachelor,Quiet
S0726,74.41136151,C,1,86.30058272,84.03444248,82.17353007,79.43825498,4.103509018,90.48420415,93.31853023,7.692184163,2.963675571,66.31704899,4.900921865,5.903934073,Bachelor,Quiet
S0727,58.40199497,D,1,47.68748071,51.16941795,62.43295284,49.30235323,4.231829312,66.37152962,84.83749906,7.161202103,3.521903521,65.86893429,7.958389194,1.209134185,Bachelor,Noisy
S0728,83.91479686,B,1,83.73970215,88.5162282,89.96310006,83.43468229,4.071058471,84.0510296,86.11952388,7.086745019,3.321658724,45.28980073,5.941465624,4.15388465,Master,Noisy
S0729,51.81409031,D,1,51.0895026,51.53153703,44.33413077,53.59070495,1.455863548,59.59016877,71.17235782,6.121861694,2.266990538,64.47591085,6.047212434,3.773157193,High School,Noisy
S0730,61.59729263,D,1,49.00107686,56.38872726,42.38878707,46.33307533,3.575631828,67.89417878,84.91070485,6.602967758,3.525140231,108.4455162,7.971506381,2.807624245,Master,Moderate
S0731,66.11480932,C,1,49.03461889,43.32617332,51.44394919,55.13872538,4.337299183,59.87162774,93.7708595,7.413967972,1.152482739,62.68158394,6.801996517,1.620775112,Bachelor,Noisy
S0732,84.67725663,B,1,84.80160961,83.83331232,87.5379336,80.41774071,3.309413605,76.73070388,86.88825813,6.564838408,1.659051867,115.6443206,8.872199758,1,Master,Quiet
S0733,85.40627577,B,1,76.58584714,73.00173554,79.33026631,85.14604856,3.585629501,76.55906569,89.33790932,5.791407711,5.432947981,115.1678009,4.935511058,3.426243283,Master,Noisy
S0734,80.87695202,B,1,68.76859836,59.43591528,67.49381939,60.03041581,2.833453918,71.45533556,79.72853824,5.582062114,4.758398835,43.04087934,8.739689619,1.00071366,Bachelor,Moderate
S0735,51.78059638,D,1,59.73567663,59.3222732,59.10840533,61.90952695,3.11482928,68.75983984,80.10495094,7.046535469,3.114342045,45.95801282,4.385411488,6.826016015,Master,Quiet
S0736,66.70020534,C,1,88.24602974,87.6372922,89.88542737,90.62318316,1.137507433,76.9181067,59.81173211,7.333657442,3.585751811,107.6406663,5.164323281,4.330229509,Master,Noisy
S0737,74.19784283,C,1,61.58448091,69.15172962,62.01394594,57.60669557,3.555852088,75.58632199,89.84801501,7.69838893,2.84999443,65.3484827,7.936898287,1.552417775,High School,Quiet
S0738,88.04416802,B,1,84.91296917,88.06702759,73.81646731,87.03493886,1.325788852,88.09491606,66.02573617,6.79622243,4.703899336,30.39365841,9.129553939,1.742170485,Master,Quiet
S0739,60.90579813,D,1,64.15241997,59.03148585,63.00342182,70.55001332,2.740058377,62.33949761,76.11408377,6.042021061,4.920935896,54.64846377,5.516077766,5.552471792,High School,Noisy
S0740,63.32567714,D,1,60.73194362,70.00240645,56.47491145,49.64784942,2.170620391,75.25826084,77.11676547,5.589039635,4.816425951,83.78660939,5.963149635,3.948279298,Bachelor,Noisy
S0741,69.28574019,C,1,65.44738821,71.55255669,66.32344531,67.96111225,3.181711801,68.67105096,81.17194743,5.737648063,4.613058624,101.9339369,7.22272449,3.461990364,High School,Moderate
S0742,58.66758125,D,1,56.57578308,59.4862716,71.50207809,44.10942898,1.533665342,72.57276922,61.07834255,6.758752203,2.022521693,42.00497554,5.269436839,3.65360862,Master,Noisy
S0743,92.39179414,A,1,81.11851591,79.98609542,82.95592424,76.29019189,3.766573608,80.21702549,83.87088258,6.748615182,2.689849896,39.9487228,8.86693757,2.511036764,Bachelor,Noisy
S0744,79.21268099,C,1,67.64962146,62.85242527,66.08197302,75.79545328,4.180046148,73.96868855,86.9067573,6.915357599,3.349227175,112.9883388,8.64181987,3.506886424,Master,Noisy
S0745,53.33667747,D,1,52.77169823,50.91066435,57.38070574,49.86278807,1.653417799,65.46036087,65.17212791,6.696728404,2.653964957,97.6033531,4.871750272,5.649465519,Master,Quiet
S0746,77.29810357,C,1,89.47660153,94.92034463,91.89004097,83.60720171,1.417252349,90.79894679,70.34114489,6.737077647,4.774701001,83.08016407,6.782978391,1.132689988,High School,Moderate
S0747,78.29222962,C,1,61.11401718,70.53694871,63.21448963,60.12432853,1.582061931,64.35906853,61.79514341,7.089832962,2.646767621,99.2268111,8.6489666,1,Master,Quiet
S0748,72.08656609,C,1,69.89540736,77.611625,72.92966033,80.23493905,4.508510248,77.98690537,96.02748128,7.497924726,1.691160434,68.59689252,6.023977187,4.588848135,High School,Noisy
S0749,92.66492171,A,1,89.8559661,87.41171899,100.1386839,80.69755487,3.112757047,90.43463388,77.84412374,7.671564598,2.99520226,98.26101726,7.798640936,1.779876067,Bachelor,Moderate
S0750,64.18215202,D,1,74.33308978,68.73500261,68.6786476,69.07654022,2.869043984,80.74824529,77.38889463,5.640012484,5.899572164,63.46226921,4.301278729,6.970919826,Bachelor,Noisy
